,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
705,0.47959394454956056,0.023238441012566318,0.20843443870544434,0.008035130121153491,10,,4,0.01,rbf,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9326908069299205,0.911339160293429,0.9200874044014359,0.9404791634150149,0.9062785664617043,0.922175020300301,0.012806987705748524,10
733,0.5103621482849121,0.020379017164039587,0.20851941108703614,0.01365176371089797,10,,5,0.01,rbf,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9326908069299205,0.911339160293429,0.9200874044014359,0.9404791634150149,0.9062785664617043,0.922175020300301,0.012806987705748524,10
1121,0.8925630569458007,0.022956558961336842,0.3157054424285889,0.014885510866045594,1000,balanced,4,0.001,rbf,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.92831278289371,0.9034649601997815,0.9260184173560168,0.9328781020758545,0.9152323210225719,0.9211813167095869,0.010586122785705473,13
1149,1.1962746143341065,0.12487688604348063,0.337595796585083,0.03379258634336623,1000,balanced,5,0.001,rbf,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.92831278289371,0.9034649601997815,0.9260184173560168,0.9328781020758545,0.9152323210225719,0.9211813167095869,0.010586122785705473,13
1093,0.8922338485717773,0.009488138990471568,0.33898138999938965,0.016249116428891944,1000,balanced,3,0.001,rbf,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.92831278289371,0.9034649601997815,0.9260184173560168,0.9328781020758545,0.9152323210225719,0.9211813167095869,0.010586122785705473,13
500,0.6199471473693847,0.030358283287624025,0.09420905113220215,0.006417092984581433,0.1,balanced,5,1000,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
420,0.6974114418029785,0.018937398890610628,0.10253791809082032,0.0146697555963444,0.1,balanced,3,0.001,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
424,0.6452136993408203,0.0719680031360247,0.09686923027038574,0.0153871554479172,0.1,balanced,3,0.01,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
428,0.5926525592803955,0.008088011428126936,0.08493480682373047,0.00554626762494652,0.1,balanced,3,0.1,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
496,0.6077189922332764,0.01420792211613057,0.0910520076751709,0.003820377708266622,0.1,balanced,5,100,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
488,0.6212242603302002,0.023421915391918076,0.08333377838134766,0.0010927115399421389,0.1,balanced,5,1,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
432,0.6183038234710694,0.019193238106992253,0.08959035873413086,0.0037251021738998226,0.1,balanced,3,1,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 1, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
436,0.6006167888641357,0.024991165272794633,0.08747658729553223,0.00861920069013858,0.1,balanced,3,10,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
464,0.5996056079864502,0.017164282366307865,0.087455415725708,0.0020023036577578616,0.1,balanced,4,10,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
468,0.6499785900115966,0.034801058368615974,0.08954482078552246,0.008785663545517736,0.1,balanced,4,100,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
444,0.6473490715026855,0.04571810295631675,0.11255097389221191,0.014091627646043723,0.1,balanced,3,1000,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
448,0.6188342094421386,0.034151367397388915,0.09511284828186035,0.009282038533651874,0.1,balanced,4,0.001,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
480,0.6002369880676269,0.002269945649675423,0.08651247024536132,0.004706195859956961,0.1,balanced,5,0.01,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
452,0.5918883800506591,0.020505130681301196,0.08553781509399414,0.006335243694595952,0.1,balanced,4,0.01,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
456,0.5941592216491699,0.01018390144480155,0.093084716796875,0.010751401853651164,0.1,balanced,4,0.1,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
476,0.6155500411987305,0.023744898278313494,0.09586005210876465,0.009631024121629505,0.1,balanced,5,0.001,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
460,0.5957776546478272,0.03153438220180208,0.08769731521606446,0.004346057368403077,0.1,balanced,4,1,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
472,0.6234162330627442,0.013713616249842513,0.0878575325012207,0.007340019743789445,0.1,balanced,4,1000,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
440,0.6521898746490479,0.011195198647734593,0.09034733772277832,0.003515238531629679,0.1,balanced,3,100,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 100, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
484,0.6048736095428466,0.028335779622659,0.08652219772338868,0.004987594413352938,0.1,balanced,5,0.1,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
492,0.7423376083374024,0.042172278841501654,0.09838337898254394,0.013290084871855973,0.1,balanced,5,10,linear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'linear'}",0.9138910566567817,0.8990401123770875,0.9268846574059623,0.9319260184173561,0.9201467290668877,0.9183777147848151,0.011429146806707771,16
565,0.5447384357452393,0.024263847649253018,0.2913705825805664,0.04052761493378802,1,,5,0.01,rbf,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9274777587014202,0.9003121585765569,0.9154830653972218,0.9480724207897612,0.8983483213663461,0.9179387449662613,0.018436609278275416,37
509,0.5671061038970947,0.029357868805730915,0.259319543838501,0.007191276026382936,1,,3,0.01,rbf,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9274777587014202,0.9003121585765569,0.9154830653972218,0.9480724207897612,0.8983483213663461,0.9179387449662613,0.018436609278275416,37
537,0.5452558040618897,0.015771669558756723,0.25058703422546386,0.005100687045453486,1,,4,0.01,rbf,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9274777587014202,0.9003121585765569,0.9154830653972218,0.9480724207897612,0.8983483213663461,0.9179387449662613,0.018436609278275416,37
397,0.5504679203033447,0.016978395829322333,0.28188724517822267,0.009449698842763863,0.1,,5,0.01,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9248868425159981,0.9007179647260808,0.9162946776962697,0.948891837053223,0.8981608081818254,0.9177904260346793,0.01842110197298333,40
369,0.5333584785461426,0.01252707125694205,0.26234660148620603,0.013348020835696818,0.1,,4,0.01,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9248868425159981,0.9007179647260808,0.9162946776962697,0.948891837053223,0.8981608081818254,0.9177904260346793,0.01842110197298333,40
341,0.5339017868041992,0.02967377640239757,0.26549491882324217,0.011371570056295553,0.1,,3,0.01,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9248868425159981,0.9007179647260808,0.9162946776962697,0.948891837053223,0.8981608081818254,0.9177904260346793,0.01842110197298333,40
1037,0.9955093860626221,0.07679927648770356,0.2671670913696289,0.047075301854084206,1000,,4,0.001,rbf,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9348837209302325,0.9119166536600591,0.9172779772124239,0.924808802871859,0.8997156050034768,0.9177205519356102,0.01185644881809629,43
1009,0.7121622085571289,0.007367150443099069,0.2368062973022461,0.014686709283168353,1000,,3,0.001,rbf,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9348837209302325,0.9119166536600591,0.9172779772124239,0.924808802871859,0.8997156050034768,0.9177205519356102,0.01185644881809629,43
1065,0.9509642601013184,0.11003207842763119,0.32135496139526365,0.020883424458993376,1000,,5,0.001,rbf,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9348837209302325,0.9119166536600591,0.9172779772124239,0.924808802871859,0.8997156050034768,0.9177205519356102,0.01185644881809629,43
600,0.6407561779022217,0.05402753275964346,0.08453254699707032,0.0033261474195528736,1,balanced,3,1,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 1, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
624,0.6057600975036621,0.004332575001784077,0.08266625404357911,0.003800898245422602,1,balanced,4,0.1,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
664,0.6615053653717041,0.03267540361298312,0.08942131996154785,0.003911643992706228,1,balanced,5,100,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
608,0.6040476322174072,0.015417194856238074,0.0897970199584961,0.0072890379697970326,1,balanced,3,100,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 100, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
612,0.6258702754974366,0.016795419453560896,0.08598694801330567,0.004347314370141633,1,balanced,3,1000,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
596,0.6032585144042969,0.013405541199845876,0.0873950481414795,0.009031980752648742,1,balanced,3,0.1,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
616,0.6216280460357666,0.027072503308591178,0.08233575820922852,0.0037597112480682727,1,balanced,4,0.001,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
592,0.6041324615478516,0.019637547912597496,0.08294243812561035,0.0049418122017494725,1,balanced,3,0.01,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
620,0.6106895446777344,0.016757002500589542,0.08689193725585938,0.003151098623592435,1,balanced,4,0.01,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
604,0.6117676734924317,0.031120517665994534,0.0846705436706543,0.005668439119899513,1,balanced,3,10,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 10, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
660,0.7722290515899658,0.018190639706570373,0.09828486442565917,0.010369889445813575,1,balanced,5,10,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 10, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
628,0.6262566089630127,0.0076400274488558975,0.08398585319519043,0.004198016478149714,1,balanced,4,1,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
644,0.7767951488494873,0.0348094805897238,0.09867138862609863,0.004586073515045365,1,balanced,5,0.001,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
668,0.6450700283050537,0.015597660820675829,0.09558577537536621,0.009586900882115218,1,balanced,5,1000,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
656,0.7516173839569091,0.03553350144897829,0.1044224739074707,0.00997510481160283,1,balanced,5,1,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 1, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
652,0.7418712139129638,0.03568089189052375,0.10082063674926758,0.011474077039077987,1,balanced,5,0.1,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
648,0.7803591728210449,0.05338930017366262,0.09623150825500489,0.004895645190931107,1,balanced,5,0.01,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
632,0.6620864868164062,0.034380970017772614,0.09488906860351562,0.0076240895597189,1,balanced,4,10,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
640,0.7960349559783936,0.055636691645186524,0.11056828498840332,0.014282810521656166,1,balanced,4,1000,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
588,0.6207756519317627,0.06504598954230406,0.0838552474975586,0.010111840493919598,1,balanced,3,0.001,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
636,0.6111292839050293,0.01991071933645484,0.08508090972900391,0.003229250361057062,1,balanced,4,100,linear,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'linear'}",0.9194162634618387,0.9025597003277663,0.9244732324020603,0.9275401904167316,0.9108726394824636,0.916972405218172,0.009152553084784998,46
729,0.6665916442871094,0.05171624146193349,0.2561190605163574,0.008846557091637135,10,,5,0.001,rbf,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9229202434836897,0.9051506165131887,0.9172155454971125,0.9459341345403465,0.8927229258307224,0.916788693173012,0.017898831530179994,67
673,0.6634338855743408,0.025100222726470924,0.2743544101715088,0.011870170021132019,10,,3,0.001,rbf,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9229202434836897,0.9051506165131887,0.9172155454971125,0.9459341345403465,0.8927229258307224,0.916788693173012,0.017898831530179994,67
701,0.9166529655456543,0.04493373669920626,0.3848994731903076,0.07192743482279519,10,,4,0.001,rbf,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9229202434836897,0.9051506165131887,0.9172155454971125,0.9459341345403465,0.8927229258307224,0.916788693173012,0.017898831530179994,67
785,0.8361844062805176,0.01129430403556504,0.38884902000427246,0.019019219321953214,10,balanced,4,0.001,rbf,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9167629155611051,0.9010301233026377,0.9255111596691119,0.9315592320899017,0.9064817057449351,0.9162690272735382,0.011379518066445857,70
757,0.8711014270782471,0.044655184395413834,0.3893570899963379,0.016327977481530778,10,balanced,3,0.001,rbf,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9167629155611051,0.9010301233026377,0.9255111596691119,0.9315592320899017,0.9064817057449351,0.9162690272735382,0.011379518066445857,70
813,0.8752511024475098,0.037764715789890706,0.40996851921081545,0.022489599078397773,10,balanced,5,0.001,rbf,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9167629155611051,0.9010301233026377,0.9255111596691119,0.9315592320899017,0.9064817057449351,0.9162690272735382,0.011379518066445857,70
201,0.4340043544769287,0.041656447976310795,0.2559200286865234,0.007669328077843399,0.01,,4,0.01,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.92309973466521,0.897682222569065,0.9142422350554082,0.944677696269705,0.9006453578767256,0.9160694492872228,0.01701286643678775,73
173,0.42424259185791013,0.007918891623423192,0.25081143379211424,0.004895434916008785,0.01,,3,0.01,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.92309973466521,0.897682222569065,0.9142422350554082,0.944677696269705,0.9006453578767256,0.9160694492872228,0.01701286643678775,73
229,0.41329350471496584,0.02128832197620078,0.2555210590362549,0.01498564406493009,0.01,,5,0.01,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.92309973466521,0.897682222569065,0.9142422350554082,0.944677696269705,0.9006453578767256,0.9160694492872228,0.01701286643678775,73
649,0.985118818283081,0.0314187205057147,0.4716154098510742,0.010509128376725602,1,balanced,5,0.01,rbf,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9233728734196972,0.9017871078507882,0.9173404089277354,0.933034181364133,0.9013485323186787,0.9153766207762064,0.012337326237732763,76
621,0.8533921718597413,0.01802647626454237,0.4193641185760498,0.015413572546711652,1,balanced,4,0.01,rbf,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9233728734196972,0.9017871078507882,0.9173404089277354,0.933034181364133,0.9013485323186787,0.9153766207762064,0.012337326237732763,76
593,0.8669864177703858,0.04059172597199608,0.43842663764953616,0.023180012018368484,1,balanced,3,0.01,rbf,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9233728734196972,0.9017871078507882,0.9173404089277354,0.933034181364133,0.9013485323186787,0.9153766207762064,0.012337326237732763,76
561,0.5801888942718506,0.021895510838170068,0.26717066764831543,0.009878891789740045,1,,5,0.001,rbf,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9142344310909942,0.9001794911815203,0.9137193694396754,0.9459107226471047,0.8895664538912893,0.9127220936501168,0.018964531882232495,79
505,0.5549306869506836,0.030430161663972423,0.27351880073547363,0.011131810952929049,1,,3,0.001,rbf,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9142344310909942,0.9001794911815203,0.9137193694396754,0.9459107226471047,0.8895664538912893,0.9127220936501168,0.018964531882232495,79
533,0.5647893905639648,0.021717608597915126,0.2649348258972168,0.013087494772420265,1,,4,0.001,rbf,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.9142344310909942,0.9001794911815203,0.9137193694396754,0.9459107226471047,0.8895664538912893,0.9127220936501168,0.018964531882232495,79
901,0.7877674579620362,0.029808901123022497,0.24576988220214843,0.019185792276525625,100,,5,0.01,rbf,"{'model__C': 100, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9260418292492586,0.9010925550179492,0.9095676603714687,0.9251677852348994,0.9010672625418974,0.9125874184830947,0.01107476062693142,82
873,0.952064037322998,0.2082786794693942,0.41704888343811036,0.11955044571312189,100,,4,0.01,rbf,"{'model__C': 100, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9260418292492586,0.9010925550179492,0.9095676603714687,0.9251677852348994,0.9010672625418974,0.9125874184830947,0.01107476062693142,82
845,0.6218249320983886,0.020730692683965827,0.2053450584411621,0.0046882823160149766,100,,3,0.01,rbf,"{'model__C': 100, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.9260418292492586,0.9010925550179492,0.9095676603714687,0.9251677852348994,0.9010672625418974,0.9125874184830947,0.01107476062693142,82
929,0.7995948314666748,0.04067896509164739,0.2905900001525879,0.00889911903791177,100,balanced,3,0.01,rbf,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.925191197128141,0.8946308724832214,0.9115810831902607,0.9271656001248634,0.8984342649092515,0.9114006035671476,0.01332740018864981,85
957,0.7394904613494873,0.05871437746397162,0.2802255630493164,0.03802640278286586,100,balanced,4,0.01,rbf,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.925191197128141,0.8946308724832214,0.9115810831902607,0.9271656001248634,0.8984342649092515,0.9114006035671476,0.01332740018864981,85
985,0.7338525295257569,0.03828642480041697,0.24237303733825682,0.01685723330097982,100,balanced,5,0.01,rbf,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.925191197128141,0.8946308724832214,0.9115810831902607,0.9271656001248634,0.8984342649092515,0.9114006035671476,0.01332740018864981,85
